uid,id_str,volume,chapter_no,subject_code,question_no,type,answer_mcq,answer_msq,answer_nat,tolerance_abs,source_pdf,source_page,source_line_index
v2:4.30.10,4.30.10,2,4,30,10,MSQ,,A;B;C,,,volume2,272,28
v2:4.30.11,4.30.11,2,4,30,11,MSQ,,A;C,,,volume2,272,28
v2:4.30.12,4.30.12,2,4,30,12,MCQ,C,,,,volume2,272,28
v2:4.30.13,4.30.13,2,4,30,13,NAT,,,33.0,0.01,volume2,272,28
v2:4.30.14,4.30.14,2,4,30,14,MSQ,,B;C;D,,,volume2,272,29
v2:4.30.15,4.30.15,2,4,30,15,MSQ,,A;D,,,volume2,272,29
v2:4.30.16,4.30.16,2,4,30,16,NAT,,,4.0,0.01,volume2,272,29
v2:4.30.17,4.30.17,2,4,30,17,MSQ,,B;D,,,volume2,272,29
v2:4.30.18,4.30.18,2,4,30,18,MCQ,A,,,,volume2,272,29
v2:4.30.19,4.30.19,2,4,30,19,MCQ,A,,,,volume2,272,30
v2:4.30.20,4.30.20,2,4,30,20,MCQ,B,,,,volume2,272,30
v2:4.30.21,4.30.21,2,4,30,21,MCQ,D,,,,volume2,272,30
v2:4.30.22,4.30.22,2,4,30,22,MCQ,B,,,,volume2,272,30
v2:4.31.1,4.31.1,2,4,31,1,MCQ,B,,,,volume2,272,30
v2:4.32.1,4.32.1,2,4,32,1,MCQ,B,,,,volume2,272,31
v2:4.32.2,4.32.2,2,4,32,2,MCQ,C,,,,volume2,272,31
v2:4.32.3,4.32.3,2,4,32,3,MCQ,B,,,,volume2,272,31
v2:4.32.4,4.32.4,2,4,32,4,MCQ,D,,,,volume2,272,31
v2:5.1.5,5.1.5,2,5,1,5,MCQ,B,,,,volume2,358,9
v2:5.1.7,5.1.7,2,5,1,7,MCQ,B,,,,volume2,358,10
v2:5.1.11,5.1.11,2,5,1,11,MCQ,C,,,,volume2,358,11
v2:5.1.12,5.1.12,2,5,1,12,MCQ,B,,,,volume2,358,11
v2:5.1.13,5.1.13,2,5,1,13,MCQ,C,,,,volume2,358,11
v2:5.1.14,5.1.14,2,5,1,14,MCQ,D,,,,volume2,358,11
v2:5.1.15,5.1.15,2,5,1,15,MCQ,A,,,,volume2,358,11
v2:5.1.16,5.1.16,2,5,1,16,MCQ,C,,,,volume2,358,12
v2:5.1.17,5.1.17,2,5,1,17,MCQ,C,,,,volume2,358,12
v2:5.1.18,5.1.18,2,5,1,18,MCQ,B,,,,volume2,358,12
v2:5.1.19,5.1.19,2,5,1,19,NAT,,,5.0,0.01,volume2,358,12
v2:5.1.20,5.1.20,2,5,1,20,NAT,,,50.0,0.01,volume2,358,12
v2:5.1.21,5.1.21,2,5,1,21,MCQ,A,,,,volume2,358,13
v2:5.1.22,5.1.22,2,5,1,22,NAT,,,52.0,0.01,volume2,358,13
v2:5.1.23,5.1.23,2,5,1,23,MCQ,B,,,,volume2,358,13
v2:5.1.24,5.1.24,2,5,1,24,MCQ,A,,,,volume2,358,13
v2:5.1.25,5.1.25,2,5,1,25,MSQ,,B;D,,,volume2,358,13
v2:5.1.26,5.1.26,2,5,1,26,NAT,,,33.0,0.01,volume2,358,14
v2:5.1.27,5.1.27,2,5,1,27,MCQ,C,,,,volume2,358,14
v2:5.1.28,5.1.28,2,5,1,28,MCQ,A,,,,volume2,358,14
v2:5.1.29,5.1.29,2,5,1,29,MCQ,C,,,,volume2,358,14
v2:5.1.30,5.1.30,2,5,1,30,MCQ,A,,,,volume2,358,14
v2:5.1.31,5.1.31,2,5,1,31,MCQ,A,,,,volume2,358,15
v2:5.2.2,5.2.2,2,5,2,2,MCQ,A,,,,volume2,358,15
v2:5.2.3,5.2.3,2,5,2,3,NAT,,,8.0,0.01,volume2,358,15
v2:5.2.4,5.2.4,2,5,2,4,NAT,,,19.0,0.01,volume2,358,15
v2:5.2.5,5.2.5,2,5,2,5,MCQ,B,,,,volume2,358,16
v2:5.3.1,5.3.1,2,5,3,1,MCQ,D,,,,volume2,358,16
v2:5.3.2,5.3.2,2,5,3,2,MCQ,C,,,,volume2,358,16
v2:5.3.3,5.3.3,2,5,3,3,MCQ,A,,,,volume2,358,16
v2:5.3.4,5.3.4,2,5,3,4,NAT,,,54.0,0.01,volume2,358,16
v2:5.3.5,5.3.5,2,5,3,5,MCQ,B,,,,volume2,358,17
v2:5.3.6,5.3.6,2,5,3,6,MCQ,B,,,,volume2,358,17
v2:5.3.7,5.3.7,2,5,3,7,MCQ,A,,,,volume2,358,17
v2:5.3.8,5.3.8,2,5,3,8,MSQ,,B;C;D,,,volume2,358,17
v2:5.3.9,5.3.9,2,5,3,9,MCQ,B,,,,volume2,358,17
v2:5.5.7,5.5.7,2,5,5,7,MSQ,,A;B;D,,,volume2,358,19
v2:5.5.10,5.5.10,2,5,5,10,MCQ,A,,,,volume2,358,20
v2:5.5.11,5.5.11,2,5,5,11,MCQ,D,,,,volume2,358,20
v2:5.5.13,5.5.13,2,5,5,13,MCQ,B,,,,volume2,358,20
v2:5.5.14,5.5.14,2,5,5,14,MCQ,D,,,,volume2,358,20
v2:5.5.15,5.5.15,2,5,5,15,MCQ,B,,,,volume2,358,21
v2:5.5.16,5.5.16,2,5,5,16,MCQ,C,,,,volume2,358,21
v2:5.5.17,5.5.17,2,5,5,17,MCQ,A,,,,volume2,358,21
v2:5.5.19,5.5.19,2,5,5,19,MCQ,C,,,,volume2,358,21
v2:5.5.20,5.5.20,2,5,5,20,MCQ,C,,,,volume2,358,22
v2:5.5.21,5.5.21,2,5,5,21,MCQ,D,,,,volume2,358,22
v2:5.5.22,5.5.22,2,5,5,22,MCQ,B,,,,volume2,358,22
v2:5.5.23,5.5.23,2,5,5,23,MCQ,C,,,,volume2,358,22
v2:5.5.24,5.5.24,2,5,5,24,MCQ,D,,,,volume2,358,22
v2:5.5.25,5.5.25,2,5,5,25,MCQ,C,,,,volume2,358,23
v2:5.5.26,5.5.26,2,5,5,26,MCQ,D,,,,volume2,358,23
v2:5.5.27,5.5.27,2,5,5,27,MCQ,C,,,,volume2,358,23
v2:5.5.28,5.5.28,2,5,5,28,MCQ,C,,,,volume2,358,23
v2:5.5.29,5.5.29,2,5,5,29,MCQ,B,,,,volume2,358,23
v2:5.5.30,5.5.30,2,5,5,30,MCQ,A,,,,volume2,358,24
v2:5.5.31,5.5.31,2,5,5,31,MCQ,B,,,,volume2,358,24
v2:5.5.32,5.5.32,2,5,5,32,MCQ,A,,,,volume2,358,24
v2:5.5.33,5.5.33,2,5,5,33,MCQ,C,,,,volume2,358,24
v2:5.5.34,5.5.34,2,5,5,34,MCQ,B,,,,volume2,358,24
v2:5.5.35,5.5.35,2,5,5,35,MCQ,B,,,,volume2,358,25
v2:5.5.36,5.5.36,2,5,5,36,MCQ,A,,,,volume2,358,25
v2:5.5.37,5.5.37,2,5,5,37,MCQ,B,,,,volume2,358,25
v2:5.5.38,5.5.38,2,5,5,38,MCQ,C,,,,volume2,358,25
v2:5.5.39,5.5.39,2,5,5,39,MCQ,A,,,,volume2,358,25
v2:5.5.40,5.5.40,2,5,5,40,MCQ,A,,,,volume2,358,26
v2:5.5.41,5.5.41,2,5,5,41,MSQ,,A;C;D,,,volume2,358,26
v2:5.5.42,5.5.42,2,5,5,42,NAT,,,8.0,0.01,volume2,358,26
v2:5.5.43,5.5.43,2,5,5,43,MCQ,A,,,,volume2,358,26
v2:5.5.44,5.5.44,2,5,5,44,MSQ,,A;C,,,volume2,358,26
v2:5.5.45,5.5.45,2,5,5,45,MSQ,,B;C;D,,,volume2,358,27
v2:5.5.46,5.5.46,2,5,5,46,NAT,,,50.0,0.01,volume2,358,27
v2:5.5.47,5.5.47,2,5,5,47,MSQ,,C;D,,,volume2,358,27
v2:5.5.48,5.5.48,2,5,5,48,MSQ,,A;B;D,,,volume2,358,27
v2:5.5.50,5.5.50,2,5,5,50,MCQ,B,,,,volume2,358,28
v2:5.5.51,5.5.51,2,5,5,51,MCQ,A,,,,volume2,358,28
v2:5.5.52,5.5.52,2,5,5,52,MCQ,B,,,,volume2,358,28
v2:5.5.53,5.5.53,2,5,5,53,MCQ,B,,,,volume2,358,28
v2:5.5.54,5.5.54,2,5,5,54,MCQ,A,,,,volume2,358,28
v2:5.5.55,5.5.55,2,5,5,55,MCQ,D,,,,volume2,358,29
v2:5.5.56,5.5.56,2,5,5,56,MCQ,C,,,,volume2,358,29
v2:5.6.1,5.6.1,2,5,6,1,MCQ,C,,,,volume2,358,29
v2:5.7.1,5.7.1,2,5,7,1,MCQ,B,,,,volume2,358,29
v2:5.7.2,5.7.2,2,5,7,2,MCQ,B,,,,volume2,358,29
v2:5.7.3,5.7.3,2,5,7,3,MCQ,A,,,,volume2,358,30
v2:5.7.4,5.7.4,2,5,7,4,MCQ,C,,,,volume2,358,30
v2:5.7.5,5.7.5,2,5,7,5,NAT,,,4.0,0.01,volume2,358,30
v2:5.7.6,5.7.6,2,5,7,6,MCQ,C,,,,volume2,358,30
v2:5.7.7,5.7.7,2,5,7,7,MCQ,A,,,,volume2,358,30
v2:5.7.8,5.7.8,2,5,7,8,MCQ,A,,,,volume2,358,31
v2:5.7.9,5.7.9,2,5,7,9,MCQ,D,,,,volume2,358,31
v2:5.7.10,5.7.10,2,5,7,10,MCQ,A,,,,volume2,358,31
v2:5.7.11,5.7.11,2,5,7,11,MCQ,B,,,,volume2,358,31
v2:5.7.12,5.7.12,2,5,7,12,MCQ,C,,,,volume2,358,31
v2:5.8.1,5.8.1,2,5,8,1,MSQ,,B;C,,,volume2,358,32
v2:5.8.2,5.8.2,2,5,8,2,MSQ,,B;D,,,volume2,358,32
v2:5.9.3,5.9.3,2,5,9,3,NAT,,,3.0,0.01,volume2,358,32
v2:5.9.4,5.9.4,2,5,9,4,MCQ,C,,,,volume2,358,33
v2:5.9.5,5.9.5,2,5,9,5,MCQ,A,,,,volume2,358,33
v2:5.9.6,5.9.6,2,5,9,6,MCQ,C,,,,volume2,358,33
v2:5.9.7,5.9.7,2,5,9,7,MCQ,C,,,,volume2,358,33
v2:5.9.8,5.9.8,2,5,9,8,MCQ,C,,,,volume2,358,33
v2:5.9.9,5.9.9,2,5,9,9,MCQ,C,,,,volume2,358,34
v2:5.9.10,5.9.10,2,5,9,10,NAT,,,4.0,0.01,volume2,358,34
v2:5.9.11,5.9.11,2,5,9,11,NAT,,,698.0,0.01,volume2,358,34
v2:5.9.12,5.9.12,2,5,9,12,NAT,,,6.0,0.01,volume2,358,34
v2:5.9.13,5.9.13,2,5,9,13,MSQ,,A;B,,,volume2,358,34
v2:5.10.1,5.10.1,2,5,10,1,MCQ,A,,,,volume2,358,35
v2:5.10.2,5.10.2,2,5,10,2,MCQ,A,,,,volume2,358,35
v2:5.10.3,5.10.3,2,5,10,3,MCQ,A,,,,volume2,358,35
v2:5.10.4,5.10.4,2,5,10,4,MCQ,C,,,,volume2,358,35
v2:5.10.5,5.10.5,2,5,10,5,MCQ,B,,,,volume2,358,35
v2:5.10.6,5.10.6,2,5,10,6,MCQ,A,,,,volume2,358,36
v2:5.10.7,5.10.7,2,5,10,7,MCQ,A,,,,volume2,358,36
v2:5.11.1,5.11.1,2,5,11,1,MCQ,C,,,,volume2,358,36
v2:5.12.1,5.12.1,2,5,12,1,MCQ,C,,,,volume2,358,36
v2:5.12.2,5.12.2,2,5,12,2,MCQ,A,,,,volume2,358,36
v2:5.12.3,5.12.3,2,5,12,3,MCQ,C,,,,volume2,358,37
v2:5.14.1,5.14.1,2,5,14,1,MCQ,B,,,,volume2,358,37
v2:5.14.2,5.14.2,2,5,14,2,MCQ,C,,,,volume2,358,37
v2:5.14.3,5.14.3,2,5,14,3,MCQ,A,,,,volume2,358,37
v2:5.14.4,5.14.4,2,5,14,4,NAT,,,0.0,0.01,volume2,359,0
v2:5.14.5,5.14.5,2,5,14,5,MCQ,D,,,,volume2,359,0
v2:9.15.7,9.15.7,2,9,15,7,MCQ,D,,,,volume2,359,1
v2:5.15.9,5.15.9,2,5,15,9,MCQ,B,,,,volume2,359,2
v2:9.15.10,9.15.10,2,9,15,10,MCQ,C,,,,volume2,359,2
v2:9.15.11,9.15.11,2,9,15,11,MCQ,D,,,,volume2,359,2
v2:9.15.12,9.15.12,2,9,15,12,MCQ,C,,,,volume2,359,2
v2:9.15.15,9.15.15,2,9,15,15,MCQ,D,,,,volume2,359,3
v2:9.15.16,9.15.16,2,9,15,16,MCQ,B,,,,volume2,359,3
v2:9.15.17,9.15.17,2,9,15,17,MCQ,D,,,,volume2,359,3
v2:5.15.18,5.15.18,2,5,15,18,MCQ,A,,,,volume2,359,3
v2:9.15.19,9.15.19,2,9,15,19,MCQ,D,,,,volume2,359,4
v2:9.15.20,9.15.20,2,9,15,20,MCQ,D,,,,volume2,359,4
v2:9.15.21,9.15.21,2,9,15,21,NAT,,,4.0,0.01,volume2,359,4
v2:9.15.22,9.15.22,2,9,15,22,MCQ,C,,,,volume2,359,4
v2:9.15.23,9.15.23,2,9,15,23,NAT,,,1.0,0.01,volume2,359,4
v2:5.15.24,5.15.24,2,5,15,24,MCQ,C,,,,volume2,359,5
v2:5.15.25,5.15.25,2,5,15,25,MSQ,,A;B,,,volume2,359,5
v2:9.15.26,9.15.26,2,9,15,26,NAT,,,2.0,0.01,volume2,359,5
v2:9.15.27,9.15.27,2,9,15,27,MCQ,B,,,,volume2,359,5
v2:5.15.28,5.15.28,2,5,15,28,NAT,,,1.0,0.01,volume2,359,5
v2:5.15.29,5.15.29,2,5,15,29,MCQ,C,,,,volume2,359,6
v2:5.15.30,5.15.30,2,5,15,30,MCQ,C,,,,volume2,359,6
v2:9.15.31,9.15.31,2,9,15,31,MCQ,B,,,,volume2,359,6
v2:5.16.3,5.16.3,2,5,16,3,MCQ,D,,,,volume2,359,7
v2:5.16.4,5.16.4,2,5,16,4,MCQ,C,,,,volume2,359,7
v2:9.16.5,9.16.5,2,9,16,5,MCQ,C,,,,volume2,359,7
v2:5.16.6,5.16.6,2,5,16,6,MCQ,C,,,,volume2,359,7
v2:5.16.7,5.16.7,2,5,16,7,MCQ,B,,,,volume2,359,7
v2:5.16.8,5.16.8,2,5,16,8,MCQ,C,,,,volume2,359,8
v2:5.16.9,5.16.9,2,5,16,9,MCQ,C,,,,volume2,359,8
v2:9.16.10,9.16.10,2,9,16,10,MCQ,A,,,,volume2,359,8
v2:9.16.11,9.16.11,2,9,16,11,MCQ,A,,,,volume2,359,8
v2:5.16.12,5.16.12,2,5,16,12,MCQ,D,,,,volume2,359,8
v2:5.16.13,5.16.13,2,5,16,13,MCQ,D,,,,volume2,359,9
v2:5.16.14,5.16.14,2,5,16,14,MCQ,D,,,,volume2,359,9
v2:5.16.15,5.16.15,2,5,16,15,MCQ,C,,,,volume2,359,9
v2:9.17.1,9.17.1,2,9,17,1,MCQ,A,,,,volume2,359,9
v2:5.17.2,5.17.2,2,5,17,2,MSQ,,B;C,,,volume2,359,9
v2:5.18.7,5.18.7,2,5,18,7,MCQ,D,,,,volume2,359,11
v2:5.18.10,5.18.10,2,5,18,10,MCQ,A,,,,volume2,359,11
v2:9.18.11,9.18.11,2,9,18,11,MCQ,C,,,,volume2,359,12
v2:5.18.13,5.18.13,2,5,18,13,MCQ,C,,,,volume2,359,12
v2:5.18.17,5.18.17,2,5,18,17,MCQ,C,,,,volume2,359,13
v2:5.18.18,5.18.18,2,5,18,18,MCQ,D,,,,volume2,359,13
v2:9.18.19,9.18.19,2,9,18,19,MCQ,D,,,,volume2,359,13
v2:5.18.20,5.18.20,2,5,18,20,MCQ,C,,,,volume2,359,13
v2:9.18.21,9.18.21,2,9,18,21,MCQ,B,,,,volume2,359,14
v2:9.18.22,9.18.22,2,9,18,22,MCQ,C,,,,volume2,359,14
v2:9.18.23,9.18.23,2,9,18,23,MCQ,A,,,,volume2,359,14
v2:5.18.25,5.18.25,2,5,18,25,MCQ,A,,,,volume2,359,14
v2:5.18.26,5.18.26,2,5,18,26,MCQ,C,,,,volume2,359,15
v2:5.18.27,5.18.27,2,5,18,27,MCQ,A,,,,volume2,359,15
v2:9.18.28,9.18.28,2,9,18,28,MCQ,C,,,,volume2,359,15
v2:9.18.29,9.18.29,2,9,18,29,MCQ,C,,,,volume2,359,15
v2:5.18.30,5.18.30,2,5,18,30,MCQ,B,,,,volume2,359,15
v2:5.18.31,5.18.31,2,5,18,31,MCQ,D,,,,volume2,359,16
v2:9.18.32,9.18.32,2,9,18,32,MCQ,B,,,,volume2,359,16
v2:5.18.33,5.18.33,2,5,18,33,MCQ,C,,,,volume2,359,16
v2:9.18.34,9.18.34,2,9,18,34,MCQ,D,,,,volume2,359,16
v2:5.18.35,5.18.35,2,5,18,35,NAT,,,2.0,0.01,volume2,359,16
v2:5.18.36,5.18.36,2,5,18,36,MCQ,A,,,,volume2,359,17
v2:5.18.37,5.18.37,2,5,18,37,NAT,,,2.0,0.01,volume2,359,17
v2:9.18.38,9.18.38,2,9,18,38,NAT,,,2.6,0.01,volume2,359,17
v2:5.18.39,5.18.39,2,5,18,39,NAT,,,7.0,0.01,volume2,359,17
v2:5.18.40,5.18.40,2,5,18,40,MCQ,D,,,,volume2,359,17
v2:5.18.41,5.18.41,2,5,18,41,NAT,,,5.0,0.01,volume2,359,18
v2:5.18.42,5.18.42,2,5,18,42,MCQ,A,,,,volume2,359,18
v2:5.18.44,5.18.44,2,5,18,44,MCQ,B,,,,volume2,359,18
v2:5.18.45,5.18.45,2,5,18,45,NAT,,,2.0,0.01,volume2,359,18
v2:5.18.46,5.18.46,2,5,18,46,NAT,,,2.0,0.01,volume2,359,19
v2:5.18.47,5.18.47,2,5,18,47,NAT,,,26.0,0.01,volume2,359,19
v2:5.18.48,5.18.48,2,5,18,48,MSQ,,A;C;D,,,volume2,359,19
v2:9.18.49,9.18.49,2,9,18,49,NAT,,,3.0,0.01,volume2,359,19
v2:5.18.50,5.18.50,2,5,18,50,NAT,,,3.0,0.01,volume2,359,19
v2:5.18.51,5.18.51,2,5,18,51,MSQ,,A;B,,,volume2,359,20
v2:9.18.52,9.18.52,2,9,18,52,MCQ,D,,,,volume2,359,20
v2:5.18.53,5.18.53,2,5,18,53,MCQ,C,,,,volume2,359,20
v2:5.18.54,5.18.54,2,5,18,54,MCQ,C,,,,volume2,359,20
v2:5.18.55,5.18.55,2,5,18,55,MCQ,D,,,,volume2,359,20
v2:5.18.56,5.18.56,2,5,18,56,MCQ,A,,,,volume2,359,21
v2:5.18.57,5.18.57,2,5,18,57,MCQ,B,,,,volume2,359,21
v2:9.18.58,9.18.58,2,9,18,58,MCQ,D,,,,volume2,359,21
v2:9.19.1,9.19.1,2,9,19,1,MCQ,D,,,,volume2,359,21
v2:5.19.2,5.19.2,2,5,19,2,MCQ,D,,,,volume2,359,21
v2:5.19.3,5.19.3,2,5,19,3,MCQ,D,,,,volume2,359,22
v2:5.19.4,5.19.4,2,5,19,4,MCQ,B,,,,volume2,359,22
v2:5.19.5,5.19.5,2,5,19,5,MCQ,C,,,,volume2,359,22
v2:5.19.6,5.19.6,2,5,19,6,MCQ,B,,,,volume2,359,22
v2:5.19.7,5.19.7,2,5,19,7,MCQ,B,,,,volume2,359,22
v2:5.19.8,5.19.8,2,5,19,8,MCQ,A,,,,volume2,359,23
v2:5.19.9,5.19.9,2,5,19,9,MCQ,B,,,,volume2,359,23
v2:9.19.10,9.19.10,2,9,19,10,MCQ,B,,,,volume2,359,23
v2:9.19.11,9.19.11,2,9,19,11,MCQ,A,,,,volume2,359,23
v2:5.19.12,5.19.12,2,5,19,12,MCQ,B,,,,volume2,359,23
v2:5.19.13,5.19.13,2,5,19,13,MCQ,D,,,,volume2,359,24
v2:5.19.14,5.19.14,2,5,19,14,MCQ,A,,,,volume2,359,24
v2:5.19.15,5.19.15,2,5,19,15,MCQ,A,,,,volume2,359,24
v2:5.19.16,5.19.16,2,5,19,16,MCQ,C,,,,volume2,359,24
v2:5.19.17,5.19.17,2,5,19,17,MCQ,A,,,,volume2,359,24
v2:5.19.18,5.19.18,2,5,19,18,MCQ,C,,,,volume2,359,25
v2:5.19.19,5.19.19,2,5,19,19,MCQ,A,,,,volume2,359,25
v2:9.19.20,9.19.20,2,9,19,20,MCQ,A,,,,volume2,359,25
v2:5.19.21,5.19.21,2,5,19,21,MSQ,,A;C;D,,,volume2,359,25
v2:5.19.22,5.19.22,2,5,19,22,MCQ,A,,,,volume2,359,25
v2:5.19.23,5.19.23,2,5,19,23,MCQ,C,,,,volume2,359,26
v2:5.19.24,5.19.24,2,5,19,24,MSQ,,B;C,,,volume2,359,26
v2:5.19.25,5.19.25,2,5,19,25,MCQ,C,,,,volume2,359,26
v2:5.19.27,5.19.27,2,5,19,27,MCQ,D,,,,volume2,359,26
v2:5.19.28,5.19.28,2,5,19,28,MCQ,D,,,,volume2,359,27
v2:5.19.29,5.19.29,2,5,19,29,MCQ,C,,,,volume2,359,27
v2:9.19.30,9.19.30,2,9,19,30,MCQ,D,,,,volume2,359,27
v2:9.20.1,9.20.1,2,9,20,1,MCQ,A,,,,volume2,359,27
v2:6.1.3,6.1.3,2,6,1,3,MCQ,B,,,,volume2,431,7
v2:6.1.4,6.1.4,2,6,1,4,MCQ,B,,,,volume2,431,7
v2:6.1.5,6.1.5,2,6,1,5,MCQ,A,,,,volume2,431,7
v2:6.1.6,6.1.6,2,6,1,6,MCQ,B,,,,volume2,431,8
v2:6.1.7,6.1.7,2,6,1,7,NAT,,,19.2,0.01,volume2,431,8
v2:6.1.8,6.1.8,2,6,1,8,MCQ,B,,,,volume2,431,8
v2:6.2.1,6.2.1,2,6,2,1,MCQ,B,,,,volume2,431,8
v2:6.2.2,6.2.2,2,6,2,2,MCQ,C,,,,volume2,431,9
v2:6.3.1,6.3.1,2,6,3,1,MCQ,D,,,,volume2,431,9
v2:6.3.2,6.3.2,2,6,3,2,MCQ,C,,,,volume2,431,9
v2:6.3.6,6.3.6,2,6,3,6,MCQ,D,,,,volume2,431,10
v2:6.3.8,6.3.8,2,6,3,8,MCQ,A,,,,volume2,431,10
v2:6.3.9,6.3.9,2,6,3,9,MCQ,B,,,,volume2,431,10
v2:6.3.10,6.3.10,2,6,3,10,MCQ,D,,,,volume2,431,11
v2:6.3.11,6.3.11,2,6,3,11,MCQ,C,,,,volume2,431,11
v2:6.3.12,6.3.12,2,6,3,12,MCQ,D,,,,volume2,431,11
v2:6.3.13,6.3.13,2,6,3,13,MCQ,C,,,,volume2,431,11
v2:6.3.14,6.3.14,2,6,3,14,MCQ,C,,,,volume2,431,11
v2:6.3.15,6.3.15,2,6,3,15,MCQ,D,,,,volume2,431,12
v2:6.3.16,6.3.16,2,6,3,16,MCQ,D,,,,volume2,431,12
v2:6.3.17,6.3.17,2,6,3,17,MCQ,D,,,,volume2,431,12
v2:6.3.18,6.3.18,2,6,3,18,MCQ,A,,,,volume2,431,12
v2:6.3.19,6.3.19,2,6,3,19,MCQ,A,,,,volume2,431,12
v2:6.3.20,6.3.20,2,6,3,20,MCQ,D,,,,volume2,431,13
v2:6.3.21,6.3.21,2,6,3,21,MCQ,D,,,,volume2,431,13
v2:6.3.22,6.3.22,2,6,3,22,MCQ,D,,,,volume2,431,13
v2:6.3.23,6.3.23,2,6,3,23,NAT,,,1.0,0.01,volume2,431,13
v2:6.3.24,6.3.24,2,6,3,24,MCQ,A,,,,volume2,431,13
v2:6.3.25,6.3.25,2,6,3,25,MCQ,C,,,,volume2,431,14
v2:6.3.26,6.3.26,2,6,3,26,MCQ,C,,,,volume2,431,14
v2:6.3.27,6.3.27,2,6,3,27,MCQ,D,,,,volume2,431,14
v2:6.3.28,6.3.28,2,6,3,28,MCQ,B,,,,volume2,431,14
v2:6.3.29,6.3.29,2,6,3,29,MSQ,,B;C;D,,,volume2,431,14
v2:6.3.30,6.3.30,2,6,3,30,MSQ,,B;C,,,volume2,431,15
v2:6.3.31,6.3.31,2,6,3,31,MSQ,,B;D,,,volume2,431,15
v2:6.3.32,6.3.32,2,6,3,32,MSQ,,B;C;D,,,volume2,431,15
v2:6.3.33,6.3.33,2,6,3,33,MCQ,B,,,,volume2,431,15
v2:6.3.34,6.3.34,2,6,3,34,MCQ,C,,,,volume2,431,15
v2:6.4.2,6.4.2,2,6,4,2,MCQ,A,,,,volume2,431,16
v2:6.4.3,6.4.3,2,6,4,3,MCQ,B,,,,volume2,431,16
v2:6.4.4,6.4.4,2,6,4,4,NAT,,,13.0,0.01,volume2,431,16
v2:6.4.5,6.4.5,2,6,4,5,MCQ,A,,,,volume2,431,16
v2:6.4.6,6.4.6,2,6,4,6,MCQ,C,,,,volume2,431,17
v2:6.4.7,6.4.7,2,6,4,7,MCQ,B,,,,volume2,431,17
v2:6.5.1,6.5.1,2,6,5,1,MCQ,A,,,,volume2,431,17
v2:6.5.2,6.5.2,2,6,5,2,MCQ,A,,,,volume2,431,17
v2:6.5.3,6.5.3,2,6,5,3,MCQ,C,,,,volume2,431,17
v2:6.5.4,6.5.4,2,6,5,4,MCQ,A,,,,volume2,431,18
v2:6.5.5,6.5.5,2,6,5,5,NAT,,,3.0,0.01,volume2,431,18
v2:6.5.6,6.5.6,2,6,5,6,MCQ,A,,,,volume2,431,18
v2:6.5.7,6.5.7,2,6,5,7,NAT,,,3.0,0.01,volume2,431,18
v2:6.5.8,6.5.8,2,6,5,8,MCQ,B,,,,volume2,431,18
v2:6.5.9,6.5.9,2,6,5,9,MSQ,,C;D,,,volume2,431,19
v2:6.6.1,6.6.1,2,6,6,1,MCQ,A,,,,volume2,431,19
v2:6.6.2,6.6.2,2,6,6,2,MCQ,B,,,,volume2,431,19
v2:6.7.1,6.7.1,2,6,7,1,MCQ,B,,,,volume2,431,19
v2:6.7.3,6.7.3,2,6,7,3,MCQ,C,,,,volume2,431,20
v2:6.7.6,6.7.6,2,6,7,6,MSQ,,A;C,,,volume2,431,20
v2:6.7.7,6.7.7,2,6,7,7,MCQ,B,,,,volume2,431,20
v2:6.7.8,6.7.8,2,6,7,8,MCQ,B,,,,volume2,431,21
v2:6.7.9,6.7.9,2,6,7,9,MCQ,B,,,,volume2,431,21
v2:6.7.10,6.7.10,2,6,7,10,NAT,,,11.0,0.01,volume2,431,21
v2:6.7.11,6.7.11,2,6,7,11,MCQ,D,,,,volume2,431,21
v2:6.7.12,6.7.12,2,6,7,12,MCQ,C,,,,volume2,431,21
v2:6.7.15,6.7.15,2,6,7,15,MCQ,B,,,,volume2,431,22
v2:6.7.16,6.7.16,2,6,7,16,MCQ,B,,,,volume2,431,22
v2:6.7.17,6.7.17,2,6,7,17,MCQ,A,,,,volume2,431,22
v2:6.7.18,6.7.18,2,6,7,18,MCQ,A,,,,volume2,431,23
v2:6.7.19,6.7.19,2,6,7,19,MCQ,A,,,,volume2,431,23
v2:6.7.20,6.7.20,2,6,7,20,MCQ,D,,,,volume2,431,23
v2:6.7.21,6.7.21,2,6,7,21,MCQ,A,,,,volume2,431,23
v2:6.7.22,6.7.22,2,6,7,22,MCQ,A,,,,volume2,431,23
v2:6.7.23,6.7.23,2,6,7,23,MCQ,D,,,,volume2,431,24
v2:6.7.24,6.7.24,2,6,7,24,MCQ,A,,,,volume2,431,24
v2:6.7.25,6.7.25,2,6,7,25,MCQ,C,,,,volume2,431,24
v2:6.7.26,6.7.26,2,6,7,26,MCQ,C,,,,volume2,431,24
v2:6.7.27,6.7.27,2,6,7,27,MCQ,C,,,,volume2,431,24
v2:6.7.28,6.7.28,2,6,7,28,MCQ,A,,,,volume2,431,25
v2:6.7.29,6.7.29,2,6,7,29,MCQ,A,,,,volume2,431,25
v2:6.7.30,6.7.30,2,6,7,30,MCQ,B,,,,volume2,431,25
v2:6.7.31,6.7.31,2,6,7,31,MCQ,D,,,,volume2,431,25
v2:6.7.32,6.7.32,2,6,7,32,MCQ,B,,,,volume2,431,25
